http://dbpedia.org/class/yago/UEFAEuro1988Players,http://dbpedia.org/class/yago/Player110439851, http://dbpedia.org/class/yago/Contestant109613191, http://dbpedia.org/class/yago/Person100007846, http://dbpedia.org/class/yago/YagoLegalActor, http://dbpedia.org/class/yago/Organism100004475, http://dbpedia.org/class/yago/CausalAgent100007347, http://dbpedia.org/class/yago/PhysicalEntity100001930, http://dbpedia.org/class/yago/LivingThing100004258, http://dbpedia.org/class/yago/YagoLegalActorGeo, http://dbpedia.org/class/yago/Whole100003553, http://dbpedia.org/class/yago/Object100002684,,,,,,,
http://dbpedia.org/class/yago/Currency113385913,http://dbpedia.org/class/yago/MediumOfExchange113372961, http://dbpedia.org/class/yago/Standard107260623, http://dbpedia.org/class/yago/SystemOfMeasurement113577171, http://dbpedia.org/class/yago/Measure100033615, http://dbpedia.org/class/yago/Abstraction100002137,,,,,,,,,,,,,
http://dbpedia.org/class/yago/Spanish-speakingCountries,http://dbpedia.org/class/yago/Country108544813, http://dbpedia.org/class/yago/AdministrativeDistrict108491826, http://dbpedia.org/class/yago/District108552138, http://dbpedia.org/class/yago/Region108630985, http://dbpedia.org/class/yago/Location100027167, http://dbpedia.org/class/yago/YagoLegalActorGeo, http://dbpedia.org/class/yago/YagoGeoEntity, http://dbpedia.org/class/yago/Object100002684, http://dbpedia.org/class/yago/PhysicalEntity100001930, http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,,,,,,,,
http://dbpedia.org/class/yago/CedarRapidsKernelsPlayers,http://dbpedia.org/class/yago/Player110439851, http://dbpedia.org/class/yago/Contestant109613191, http://dbpedia.org/class/yago/Person100007846, http://dbpedia.org/class/yago/YagoLegalActor, http://dbpedia.org/class/yago/Organism100004475, http://dbpedia.org/class/yago/CausalAgent100007347, http://dbpedia.org/class/yago/PhysicalEntity100001930, http://dbpedia.org/class/yago/LivingThing100004258, http://dbpedia.org/class/yago/YagoLegalActorGeo, http://dbpedia.org/class/yago/Whole100003553, http://dbpedia.org/class/yago/Object100002684,,,,,,,
http://dbpedia.org/class/yago/Wordbook106418693,http://dbpedia.org/class/yago/ReferenceBook106417598, http://dbpedia.org/class/yago/Book106410904, http://dbpedia.org/class/yago/Publication106589574, http://dbpedia.org/class/yago/Work104599396, http://dbpedia.org/class/yago/Product104007894, http://dbpedia.org/class/yago/Creation103129123, http://dbpedia.org/class/yago/Artifact100021939, http://dbpedia.org/class/yago/Whole100003553, http://dbpedia.org/class/yago/Object100002684, http://dbpedia.org/class/yago/PhysicalEntity100001930,,,,,,,,
http://dbpedia.org/class/yago/TonalLanguages,http://dbpedia.org/class/yago/ToneLanguage106904943, http://dbpedia.org/class/yago/NaturalLanguage106904171, http://dbpedia.org/class/yago/Language106282651, http://dbpedia.org/class/yago/Communication100033020, http://dbpedia.org/class/yago/Abstraction100002137,,,,,,,,,,,,,
http://dbpedia.org/class/yago/SeaRescueOrganisations,http://dbpedia.org/class/yago/Organization108008335, http://dbpedia.org/class/yago/YagoLegalActor, http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity, http://dbpedia.org/class/yago/SocialGroup107950920, http://dbpedia.org/class/yago/Group100031264, http://dbpedia.org/class/yago/YagoLegalActorGeo, http://dbpedia.org/class/yago/Abstraction100002137,,,,,,,,,,,
http://dbpedia.org/ontology/ProtectedArea,http://dbpedia.org/ontology/Place, http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,
http://dbpedia.org/class/yago/PeopleFromBeloHorizonte,http://dbpedia.org/class/yago/Person100007846, http://dbpedia.org/class/yago/YagoLegalActor, http://dbpedia.org/class/yago/Organism100004475, http://dbpedia.org/class/yago/CausalAgent100007347, http://dbpedia.org/class/yago/PhysicalEntity100001930, http://dbpedia.org/class/yago/LivingThing100004258, http://dbpedia.org/class/yago/YagoLegalActorGeo, http://dbpedia.org/class/yago/Whole100003553, http://dbpedia.org/class/yago/Object100002684,,,,,,,,,
http://dbpedia.org/class/yago/KyokushinKaikanPractitioners,http://dbpedia.org/class/yago/Practitioner110462860, http://dbpedia.org/class/yago/Professional110480253, http://dbpedia.org/class/yago/Adult109605289, http://dbpedia.org/class/yago/Person100007846, http://dbpedia.org/class/yago/YagoLegalActor, http://dbpedia.org/class/yago/Organism100004475, http://dbpedia.org/class/yago/CausalAgent100007347, http://dbpedia.org/class/yago/PhysicalEntity100001930, http://dbpedia.org/class/yago/LivingThing100004258, http://dbpedia.org/class/yago/YagoLegalActorGeo, http://dbpedia.org/class/yago/Whole100003553, http://dbpedia.org/class/yago/Object100002684,,,,,,
